Document ID,Citation,Source
16,"ite le gouvernement à se saisir de l’«enjeu national» de la natalité, 《indispensable pour préserver la solidarité entre générations》 et garantir le fonctionnement du système de retraite par répartition.",Le Figaro
16,"L’hiver démographique, un 《impensé》 de la réforme? C’est la petite musique qui commence à se faire entend",Le Monde
16,"équence, le solde naturel, différence entre ces deux nombres, atteint 《son plus bas niveau depuis la fin de la Seconde Guerre mondiale (+56.000 personnes)》. Désormais, largement supérieur au solde naturel, le solde migratoire",Institut national de la statistique et des études économiques (INSEE)
16,"et celles sorties du territoire) est estimé à plus 161.000 personnes. 《Un point bas historique》 «Le nombre de naissances atteint un point bas historique», note l’Ins",Institut national d'études démographiques
16,"voir un scénario de reprise. Un espoir déçu. Hormis ce petit sursaut, 《la natalité diminue depuis 2014 de manière continue》, note Sylvie Le Minez, responsable de l’unité des études démographiqu",Sylvie Le Minez
16,"es et sociales à l’Insee. Soit près de dix ans baisse. 《Plusieurs facteurs laissaient pourtant imaginer des naissances plus nombreuses : une meilleure conciliation entre vie professionnelle et vie familiale avec le développement du télétravail, l’ouverture de la PMA à toutes les femmes, le redémarrage des mariages ou encore la reprise de l’immigration internationale, qui concerne souvent des populations avec une fécondité supérieure à la moyenne nationale》, liste le démographe Gérard-François Dumont, professeur à l’universit",Gérard-François Dumont
16,ces au gré des contaminations et des restrictions. L’Insee relève que 《le nombre de femmes en âge d’avoir des enfants est stable》 et que cette baisse est donc liée à la fécondité. Son indice s’établi,Insee
16,"au que les associations familiales appellent à retrouver pour assurer 《une réforme des retraites durable》. Des «discours malthusiens» Études plus longues, vie professionnelle","This citation is from an article from the newspaper ""Le Monde""."
16,"e moyen des femmes ne cesse d’augmenter. Il a atteint 31 ans en 2022. 《Les femmes ont des enfants de plus en plus tardivement. Elles retardent le calendrier de naissance, mais on ne sait pas si ces naissances auront lieu》, explique Sylvie Le Minez. Les femmes nées au début des années 1970 e",Sylvie Le Minez
16,"va se poursuivre. Inquiétude sur l’état de la planète, essais sur le 《regret d’être mère》, éloge de la décroissance: une partie de la population considère que",Le Monde
16,"faire des enfants n’est pas la meilleure façon de se réaliser. 《Les discours malthusiens liés à la mouvance écolo ont tendance à se diffuser. Cela concerne encore une minorité, mais leur diffusion contribue au retard de la première maternité. Beaucoup de jeunes de 25 ans disent ne pas vouloir avoir d’enfant. Ils changeront peut-être d’avis à 38 ans…》, analyse Laurent Chalard, géographe à l’European Centre for Internati",Laurent Chalard
16,"onal Affairs. Relancer la politique familiale 《La fécondité a décroché en 2014, avec la remise en cause des principes de la politique familiale et son rabotage sous le mandat de François Hollande, ajoute Gérard-François Dumont. On aurait pu imaginer un retour à une politique familiale plus solide pour renouer avec la natalité, mais cela n’a pas été le cas. Au moment même où l’on s’interroge sur le financement des retraites, on subit les effets de ces choix, qui favorisent le vieillissement de la population.》 D’autant qu’en 2023 la France compte toujours plus de personnes âgées",Gérard-François Dumont
16,vec une meilleure indemnisation du congé parental et la création d’un 《service public de la petite enfance》. Une promesse de campagne d’Emmanuel Macron.,Emmanuel Macron
17,"és, et une cohabitation qui impose au président une majorité hostile. 《 Partage de la responsabilité 》 Emmanuel Macron fait même de cette majorité relative une chance pour",Le Monde
17,connaît que le secrétaire général de la CFDT n'avait pas le mandat de 《 toper 》 sur un report de l'âge. Et lui qui défend régulièrement le « partage,CFDT
17,"tion. Rien ne l'agace plus que ceux qui se drapent dans la défense du 《 modèle social 》 français sans se soucier de son financement, et d'un financement qui",Le Monde
17,"i ne sont pas encore entrées sur le marché du travail. À ses yeux, le 《 quoi qui l'en coûte 》 du Covid fut un investissement qui a permis de préserver un capital é",Le Monde
17,"activité. Plus que jamais, le chef de l'État veut faire du travail la 《 bataille française 》. C'est pourquoi il voit la réforme des retraites comme un des élément",Emmanuel Macron
18,"e sur le registre de l'humilité et de la détermination en même temps. 《 C'est un mouvement qui correspond à une expression démocratique, que nous respectons bien entendu 》 , a ainsi prudemment glissé Olivier Véran, à l'issue du Conseil des m",Olivier Véran
18,inistres mercredi. Avant d'ajouter aussitôt : 《 Nous espérons que cette expression populaire ne se transformera pas en blocage. 》 C'est de toute façon depuis l'autre côté des Pyrénées qu'Emmanuel Mac,Le Monde
18,"sur le modèle de ce qui a déjà été fait avec l'Allemagne et l'Italie. 《 Le sommet avait été fixé bien en amont 》 , rappelle-t-on à l'Élysée, où l'on regrette de n'être « pas totaleme",Élysée
18,"nt maîtres du calendrier ». Or, s'il n'y a 《 pas de marge de manoeuvre (...) sur la modification de cette date 》 , il y en a en revanche sur le casting de la délégation qui accompagn",Le Monde
18,"du Travail, Olivier Dussopt, a ainsi été prié de renoncer au voyage, 《 estimant (...) qu'il a mieux à faire à Paris 》 , notamment participer à une émission spéciale sur BFMTV dans la soir",BFMTV
18,"ée. Comme lui, 《 d'autres ministres, (...) partiellement concernés par le mouvement pourront écourter le programme sur la moitié de la journée, pour rentrer à Paris un peu plus tôt 》. Allusion à celui des Transports, Clément Beaune, dont le secteur est",Le Monde
18,"rmes face aux menaces d'actions violentes des blacks blocs, voire des 《 gilets jaunes 》. Tous resteront en lien étroit avec la première ministre, Élisabeth B",Élisabeth B
18,"reconnaissent hors micro que toutes les hypothèses restent à l'étude. 《 On planifie toujours tous les scénarios quand on fait une réforme. Et personne ne dit qu'un processus de réforme ne comprend pas des discussions à un moment donné... 》 , glisse-t-on dans l'entourage de Macron. Sans toutefois reculer d'un",Emmanuel Macron
18,"ge légal de départ en retraite pour ramener le système à l'équilibre. 《 Je m'attends à une mobilisation, mais pas forte. Après, s'il y a trois millions de personnes dans la rue, on verra 》 , confie un poids lourd du gouvernement. Au risque de voir le piège d",Le Monde
18,"es pronostics se refermer sur l'exécutif. 《 Fixer un objectif, c'est donner envie aux gens de l'atteindre 》 , corrige un proche du chef de l'État, qui redoute les inévitables co",The source of the citation is: a proche du chef de l'État
18,"tations. Surtout si elles se révélaient défavorables pour l'exécutif. 《 La question de la jauge, c'est la question à un million d'euros. Personne n'est capable de dire ce qu'il va se passer. J'ai juste regardé les chiffres de 2010, et même la police avait recensé « plus d'un million de personnes 》. Donc on verra bien » , évacue un ministre de Bercy. Entré perdant da",Le Monde
18,"e Figaro, l'exécutif a fait son deuil d'un retournement de situation. 《 Sur le nucléaire, l'opinion a complètement basculé, observe un membre du gouvernement. On peut connaître le même phénomène sur les retraites, mais c'est loin d'être le plus probable. 》 Sauf en cas de violences répétées, comme cela avait été le cas avec l",Le Figaro
18,es 《 gilets jaunes 》.,Le Monde
19,"an et demi ? On peut en douter à écouter les opposants à la réforme : 《 Retraites : nous ne voulons pas passer notre vie à la gagner 》 , lit-on aujourd'hui, placardé en grosses lettres blanches sur les mu",Le Monde
19,"s du slogan de la campagne présidentielle de Nicolas Sarkozy de 2007, 《 travailler plus pour gagner plus 》 , une formule qui visait à remettre en cause indirectement les 35 heu",Nicolas Sarkozy
19,"haut-commissaire au Plan, en donne le détail dans une note spéciale (《 Retraites : une base objective pour le débat public 》) : de l'exonération de cotisations sur les bas salaires et en faveur",Jean Pisani-Ferry
19,"me, le souci de rééquilibrer les comptes sociaux n'est qu'un objectif 《 intermédiaire 》 : si les Français doivent travailler plus, en dernier ressort, le but",Le Monde
19,"scales et sociales, et, ce qui compte plus que tout, de développer le 《 made in France 》 et de réduire notre dépendance aux importations. Tel est le cercle ve",Emmanuel Macron
19,n n'a rien dit d'autre quand il a prononcé à dix-sept reprises le mot 《 travail 》. Ces réalités sont assez simples pour être comprises de tous. Ce qui,Le Monde
19,"es. Bien au contraire. On connaît la formule de Friedrich Nietzsche : 《 Il n'y a pas de faits, il n'y a que des interprétations 》 datant de 1887. Le philosophe allemand estimait qu'une même chose peu",Friedrich Nietzsche
19,"iples sens et se voir de plusieurs points de vue, ce qu'on appelle le 《 perspectivisme 》. Tel est semble-t-il l'état d'esprit des Français, qui considèrent po",Friedrich Nietzsche
19,"ssible de 《 s'enrichir en se reposant 》 , pour parodier une expression célèbre de François Mitterrand en 1990",François Mitterrand
20,t à réformer les retraites dans la mesure où cette promesse avait été 《 clairement dite 》 et clairement entendue - ce fut même sans doute la seule - lors de sa,Emmanuel Macron
20,", mais celle du dernier. Celle qu'il devra maintenir après toutes les 《 journées d'action 》 à venir.",Victor Hugo
21,"ministre du Travail, Olivier Dussopt, a lui-même reconnu sur RTL une 《 mobilisation importante 》, assurant qu'il « faut écouter les messages dans les cortèges » .Comm",RTL
21,"élenchon à Marseille avant le départ de la manifestation parisienne : 《 Le gouvernement a perdu sa première bataille 》. D'autres sont à venir. À la démonstration de force des syndicats, le",Jean-Luc Mélenchon
21,"pour conduire la réforme et sa détermination à la mener à son terme. 《 Il faut que les choses soient dites au moment où les choix démocratiques sont faits 》 , a expliqué Emmanuel Macron en défendant une réforme « démocratiquem",Emmanuel Macron
21,"ent présentée, validée » et 《 surtout juste et responsable 》. Avec une nuance toutefois que ne cessent de rappeler les opposants à",Le Monde
21,"s pour faire barrage à Marine Le Pen que pour soutenir son programme. 《 Oui, ça a aussi existé 》 , a reconnu le chef de l'État, mais « c'est le principe même d'un sec",Emmanuel Macron
